label,category,cost,throughput_kinfs,latency_ms,embed_gb,gpu,cpu,num_gpus,num_nodes,cgra,interconnect,bottleneck
1x4-ch DDR5+RTX 5090+Versal Premium@PCIe5,CPU+GPU+CGRA,11300,1015.7091723101016,5.883787923809524,16,RTX 5090,Xeon-4ch,1,1,Versal Premium,PCIe5,embed
1x4-ch DDR5+RTX 5090+Versal Premium@NVLink,CPU+GPU+CGRA,11300,1015.7091723101016,4.483647692698413,16,RTX 5090,Xeon-4ch,1,1,Versal Premium,NVLink,embed
2x4-ch DDR5+RTX 5090+Versal Premium@PCIe4,CPU+GPU+CGRA,12100,1015.7091723101016,6.866827923809524,16,RTX 5090,Xeon-4ch,1,2,Versal Premium,PCIe4,embed
2x4-ch DDR5+RTX 5090+Versal Premium@PCIe5,CPU+GPU+CGRA,12100,1015.7091723101016,5.621643923809524,16,RTX 5090,Xeon-4ch,1,2,Versal Premium,PCIe5,embed
2x4-ch DDR5+RTX 5090+Versal Premium@NVLink,CPU+GPU+CGRA,12100,1015.7091723101016,4.465006341587301,16,RTX 5090,Xeon-4ch,1,2,Versal Premium,NVLink,embed
4x4-ch DDR5+RTX 5090+Versal Premium@PCIe4,CPU+GPU+CGRA,13700,1015.7091723101016,5.949323923809524,16,RTX 5090,Xeon-4ch,1,4,Versal Premium,PCIe4,embed
4x4-ch DDR5+RTX 5090+Versal Premium@PCIe5,CPU+GPU+CGRA,13700,1015.7091723101016,5.162891923809523,16,RTX 5090,Xeon-4ch,1,4,Versal Premium,PCIe5,embed
4x4-ch DDR5+RTX 5090+Versal Premium@NVLink,CPU+GPU+CGRA,13700,1015.7091723101016,4.432383977142857,16,RTX 5090,Xeon-4ch,1,4,Versal Premium,NVLink,embed
1x4-ch DDR5+A100 40GB+U280@PCIe4,CPU+GPU+CGRA,13800,283.75348627980213,16.379667601731597,16,A100 40GB,Xeon-4ch,1,1,U280,PCIe4,embed
1x4-ch DDR5+A100 40GB+U280@PCIe5,CPU+GPU+CGRA,13800,283.75348627980213,15.527699601731598,16,A100 40GB,Xeon-4ch,1,1,U280,PCIe5,embed
1x4-ch DDR5+A100 40GB+U280@NVLink,CPU+GPU+CGRA,13800,283.75348627980213,14.73631599284271,16,A100 40GB,Xeon-4ch,1,1,U280,NVLink,embed
2x4-ch DDR5+A100 40GB+U280@PCIe4,CPU+GPU+CGRA,14600,561.6370529556544,9.237568788550028,16,A100 40GB,Xeon-4ch,1,2,U280,PCIe4,embed
2x4-ch DDR5+A100 40GB+U280@PCIe5,CPU+GPU+CGRA,14600,561.6370529556544,8.385600788550029,16,A100 40GB,Xeon-4ch,1,2,U280,PCIe5,embed
2x4-ch DDR5+A100 40GB+U280@NVLink,CPU+GPU+CGRA,14600,561.6370529556544,7.594217179661141,16,A100 40GB,Xeon-4ch,1,2,U280,NVLink,embed
4x4-ch DDR5+A100 40GB+U280@PCIe4,CPU+GPU+CGRA,16200,689.9016396093372,7.488464888888889,16,A100 40GB,Xeon-4ch,1,4,U280,PCIe4,embed
4x4-ch DDR5+A100 40GB+U280@PCIe5,CPU+GPU+CGRA,16200,689.9016396093372,6.833104888888889,16,A100 40GB,Xeon-4ch,1,4,U280,PCIe5,embed
4x4-ch DDR5+A100 40GB+U280@NVLink,CPU+GPU+CGRA,16200,689.9016396093372,6.224348266666667,16,A100 40GB,Xeon-4ch,1,4,U280,NVLink,embed
1x4-ch DDR5+A100 40GB+Versal HBM@PCIe4,CPU+GPU+CGRA,15800,400.98360024065283,12.683772266666665,16,A100 40GB,Xeon-4ch,1,1,Versal HBM,PCIe4,embed
1x4-ch DDR5+A100 40GB+Versal HBM@PCIe5,CPU+GPU+CGRA,15800,400.98360024065283,11.569660266666666,16,A100 40GB,Xeon-4ch,1,1,Versal HBM,PCIe5,embed
1x4-ch DDR5+A100 40GB+Versal HBM@NVLink,CPU+GPU+CGRA,15800,400.98360024065283,10.534774008888888,16,A100 40GB,Xeon-4ch,1,1,Versal HBM,NVLink,embed
2x4-ch DDR5+A100 40GB+Versal HBM@PCIe4,CPU+GPU+CGRA,16600,730.1281688423508,7.947792606576947,16,A100 40GB,Xeon-4ch,1,2,Versal HBM,PCIe4,embed
2x4-ch DDR5+A100 40GB+Versal HBM@PCIe5,CPU+GPU+CGRA,16600,730.1281688423508,6.899216606576947,16,A100 40GB,Xeon-4ch,1,2,Versal HBM,PCIe5,embed
2x4-ch DDR5+A100 40GB+Versal HBM@NVLink,CPU+GPU+CGRA,16600,730.1281688423508,5.925206011021391,16,A100 40GB,Xeon-4ch,1,2,Versal HBM,NVLink,embed
4x4-ch DDR5+A100 40GB+Versal HBM@PCIe4,CPU+GPU+CGRA,18200,801.9672004813057,6.527755466666667,16,A100 40GB,Xeon-4ch,1,4,Versal HBM,PCIe4,embed
4x4-ch DDR5+A100 40GB+Versal HBM@PCIe5,CPU+GPU+CGRA,18200,801.9672004813057,5.937931466666667,16,A100 40GB,Xeon-4ch,1,4,Versal HBM,PCIe5,embed
4x4-ch DDR5+A100 40GB+Versal HBM@NVLink,CPU+GPU+CGRA,18200,801.9672004813057,5.390050506666666,16,A100 40GB,Xeon-4ch,1,4,Versal HBM,NVLink,embed
1x4-ch DDR5+A100 40GB+Versal Premium@PCIe4,CPU+GPU+CGRA,18800,1015.7091723101016,7.287973066666667,16,A100 40GB,Xeon-4ch,1,1,Versal Premium,PCIe4,embed
1x4-ch DDR5+A100 40GB+Versal Premium@PCIe5,CPU+GPU+CGRA,18800,1015.7091723101016,5.780645066666667,16,A100 40GB,Xeon-4ch,1,1,Versal Premium,PCIe5,embed
1x4-ch DDR5+A100 40GB+Versal Premium@NVLink,CPU+GPU+CGRA,18800,1015.7091723101016,4.380504835555556,16,A100 40GB,Xeon-4ch,1,1,Versal Premium,NVLink,embed
2x4-ch DDR5+A100 40GB+Versal Premium@PCIe4,CPU+GPU+CGRA,19600,1015.7091723101016,6.763685066666667,16,A100 40GB,Xeon-4ch,1,2,Versal Premium,PCIe4,embed
2x4-ch DDR5+A100 40GB+Versal Premium@PCIe5,CPU+GPU+CGRA,19600,1015.7091723101016,5.5185010666666665,16,A100 40GB,Xeon-4ch,1,2,Versal Premium,PCIe5,embed
2x4-ch DDR5+A100 40GB+Versal Premium@NVLink,CPU+GPU+CGRA,19600,1015.7091723101016,4.361863484444444,16,A100 40GB,Xeon-4ch,1,2,Versal Premium,NVLink,embed
4x4-ch DDR5+A100 40GB+Versal Premium@PCIe4,CPU+GPU+CGRA,21200,1015.7091723101016,5.8461810666666665,16,A100 40GB,Xeon-4ch,1,4,Versal Premium,PCIe4,embed
4x4-ch DDR5+A100 40GB+Versal Premium@PCIe5,CPU+GPU+CGRA,21200,1015.7091723101016,5.059749066666666,16,A100 40GB,Xeon-4ch,1,4,Versal Premium,PCIe5,embed
4x4-ch DDR5+A100 40GB+Versal Premium@NVLink,CPU+GPU+CGRA,21200,1015.7091723101016,4.32924112,16,A100 40GB,Xeon-4ch,1,4,Versal Premium,NVLink,embed
1x4-ch DDR5+A100 80GB+U280@PCIe4,CPU+GPU+CGRA,18800,283.75348627980213,16.379667601731597,16,A100 80GB,Xeon-4ch,1,1,U280,PCIe4,embed
1x4-ch DDR5+A100 80GB+U280@PCIe5,CPU+GPU+CGRA,18800,283.75348627980213,15.527699601731598,16,A100 80GB,Xeon-4ch,1,1,U280,PCIe5,embed
1x4-ch DDR5+A100 80GB+U280@NVLink,CPU+GPU+CGRA,18800,283.75348627980213,14.73631599284271,16,A100 80GB,Xeon-4ch,1,1,U280,NVLink,embed
2x4-ch DDR5+A100 80GB+U280@PCIe4,CPU+GPU+CGRA,19600,561.6370529556544,9.237568788550028,16,A100 80GB,Xeon-4ch,1,2,U280,PCIe4,embed
2x4-ch DDR5+A100 80GB+U280@PCIe5,CPU+GPU+CGRA,19600,561.6370529556544,8.385600788550029,16,A100 80GB,Xeon-4ch,1,2,U280,PCIe5,embed
2x4-ch DDR5+A100 80GB+U280@NVLink,CPU+GPU+CGRA,19600,561.6370529556544,7.594217179661141,16,A100 80GB,Xeon-4ch,1,2,U280,NVLink,embed
4x4-ch DDR5+A100 80GB+U280@PCIe4,CPU+GPU+CGRA,21200,689.9016396093372,7.488464888888889,16,A100 80GB,Xeon-4ch,1,4,U280,PCIe4,embed
4x4-ch DDR5+A100 80GB+U280@PCIe5,CPU+GPU+CGRA,21200,689.9016396093372,6.833104888888889,16,A100 80GB,Xeon-4ch,1,4,U280,PCIe5,embed
4x4-ch DDR5+A100 80GB+U280@NVLink,CPU+GPU+CGRA,21200,689.9016396093372,6.224348266666667,16,A100 80GB,Xeon-4ch,1,4,U280,NVLink,embed
1x4-ch DDR5+A100 80GB+Versal HBM@PCIe4,CPU+GPU+CGRA,20800,400.98360024065283,12.683772266666665,16,A100 80GB,Xeon-4ch,1,1,Versal HBM,PCIe4,embed
1x4-ch DDR5+A100 80GB+Versal HBM@PCIe5,CPU+GPU+CGRA,20800,400.98360024065283,11.569660266666666,16,A100 80GB,Xeon-4ch,1,1,Versal HBM,PCIe5,embed
1x4-ch DDR5+A100 80GB+Versal HBM@NVLink,CPU+GPU+CGRA,20800,400.98360024065283,10.534774008888888,16,A100 80GB,Xeon-4ch,1,1,Versal HBM,NVLink,embed
2x4-ch DDR5+A100 80GB+Versal HBM@PCIe4,CPU+GPU+CGRA,21600,730.1281688423508,7.947792606576947,16,A100 80GB,Xeon-4ch,1,2,Versal HBM,PCIe4,embed
2x4-ch DDR5+A100 80GB+Versal HBM@PCIe5,CPU+GPU+CGRA,21600,730.1281688423508,6.899216606576947,16,A100 80GB,Xeon-4ch,1,2,Versal HBM,PCIe5,embed
2x4-ch DDR5+A100 80GB+Versal HBM@NVLink,CPU+GPU+CGRA,21600,730.1281688423508,5.925206011021391,16,A100 80GB,Xeon-4ch,1,2,Versal HBM,NVLink,embed
4x4-ch DDR5+A100 80GB+Versal HBM@PCIe4,CPU+GPU+CGRA,23200,801.9672004813057,6.527755466666667,16,A100 80GB,Xeon-4ch,1,4,Versal HBM,PCIe4,embed
4x4-ch DDR5+A100 80GB+Versal HBM@PCIe5,CPU+GPU+CGRA,23200,801.9672004813057,5.937931466666667,16,A100 80GB,Xeon-4ch,1,4,Versal HBM,PCIe5,embed
4x4-ch DDR5+A100 80GB+Versal HBM@NVLink,CPU+GPU+CGRA,23200,801.9672004813057,5.390050506666666,16,A100 80GB,Xeon-4ch,1,4,Versal HBM,NVLink,embed
1x4-ch DDR5+A100 80GB+Versal Premium@PCIe4,CPU+GPU+CGRA,23800,1015.7091723101016,7.287973066666667,16,A100 80GB,Xeon-4ch,1,1,Versal Premium,PCIe4,embed
1x4-ch DDR5+A100 80GB+Versal Premium@PCIe5,CPU+GPU+CGRA,23800,1015.7091723101016,5.780645066666667,16,A100 80GB,Xeon-4ch,1,1,Versal Premium,PCIe5,embed
1x4-ch DDR5+A100 80GB+Versal Premium@NVLink,CPU+GPU+CGRA,23800,1015.7091723101016,4.380504835555556,16,A100 80GB,Xeon-4ch,1,1,Versal Premium,NVLink,embed
2x4-ch DDR5+A100 80GB+Versal Premium@PCIe4,CPU+GPU+CGRA,24600,1015.7091723101016,6.763685066666667,16,A100 80GB,Xeon-4ch,1,2,Versal Premium,PCIe4,embed
2x4-ch DDR5+A100 80GB+Versal Premium@PCIe5,CPU+GPU+CGRA,24600,1015.7091723101016,5.5185010666666665,16,A100 80GB,Xeon-4ch,1,2,Versal Premium,PCIe5,embed
2x4-ch DDR5+A100 80GB+Versal Premium@NVLink,CPU+GPU+CGRA,24600,1015.7091723101016,4.361863484444444,16,A100 80GB,Xeon-4ch,1,2,Versal Premium,NVLink,embed
4x4-ch DDR5+A100 80GB+Versal Premium@PCIe4,CPU+GPU+CGRA,26200,1015.7091723101016,5.8461810666666665,16,A100 80GB,Xeon-4ch,1,4,Versal Premium,PCIe4,embed
4x4-ch DDR5+A100 80GB+Versal Premium@PCIe5,CPU+GPU+CGRA,26200,1015.7091723101016,5.059749066666666,16,A100 80GB,Xeon-4ch,1,4,Versal Premium,PCIe5,embed
4x4-ch DDR5+A100 80GB+Versal Premium@NVLink,CPU+GPU+CGRA,26200,1015.7091723101016,4.32924112,16,A100 80GB,Xeon-4ch,1,4,Versal Premium,NVLink,embed
1x6-ch DDR5+RTX 4060+U280@PCIe4,CPU+GPU+CGRA,4500,552.7665317139002,10.918935999999999,16,RTX 4060,Xeon-6ch,1,1,U280,PCIe4,embed
1x6-ch DDR5+RTX 4060+U280@PCIe5,CPU+GPU+CGRA,4500,552.7665317139002,10.066968,16,RTX 4060,Xeon-6ch,1,1,U280,PCIe5,embed
1x6-ch DDR5+RTX 4060+U280@NVLink,CPU+GPU+CGRA,4500,552.7665317139002,9.27558439111111,16,RTX 4060,Xeon-6ch,1,1,U280,NVLink,embed
2x6-ch DDR5+RTX 4060+U280@PCIe4,CPU+GPU+CGRA,5700,689.9016396093372,9.052798222222222,16,RTX 4060,Xeon-6ch,1,2,U280,PCIe4,embed
2x6-ch DDR5+RTX 4060+U280@PCIe5,CPU+GPU+CGRA,5700,689.9016396093372,8.397438222222222,16,RTX 4060,Xeon-6ch,1,2,U280,PCIe5,embed
2x6-ch DDR5+RTX 4060+U280@NVLink,CPU+GPU+CGRA,5700,689.9016396093372,7.7886816,16,RTX 4060,Xeon-6ch,1,2,U280,NVLink,embed
1x6-ch DDR5+RTX 4060+Versal HBM@PCIe4,CPU+GPU+CGRA,6500,718.5964912280702,9.602152,16,RTX 4060,Xeon-6ch,1,1,Versal HBM,PCIe4,embed
1x6-ch DDR5+RTX 4060+Versal HBM@PCIe5,CPU+GPU+CGRA,6500,718.5964912280702,8.553576,16,RTX 4060,Xeon-6ch,1,1,Versal HBM,PCIe5,embed
1x6-ch DDR5+RTX 4060+Versal HBM@NVLink,CPU+GPU+CGRA,6500,718.5964912280702,7.579565404444445,16,RTX 4060,Xeon-6ch,1,1,Versal HBM,NVLink,embed
2x6-ch DDR5+RTX 4060+Versal HBM@PCIe4,CPU+GPU+CGRA,7700,801.9672004813057,8.0920888,16,RTX 4060,Xeon-6ch,1,2,Versal HBM,PCIe4,embed
2x6-ch DDR5+RTX 4060+Versal HBM@PCIe5,CPU+GPU+CGRA,7700,801.9672004813057,7.502264800000001,16,RTX 4060,Xeon-6ch,1,2,Versal HBM,PCIe5,embed
2x6-ch DDR5+RTX 4060+Versal HBM@NVLink,CPU+GPU+CGRA,7700,801.9672004813057,6.95438384,16,RTX 4060,Xeon-6ch,1,2,Versal HBM,NVLink,embed
1x6-ch DDR5+RTX 4060+Versal Premium@PCIe4,CPU+GPU+CGRA,9500,1015.7091723101016,8.3280184,16,RTX 4060,Xeon-6ch,1,1,Versal Premium,PCIe4,embed
1x6-ch DDR5+RTX 4060+Versal Premium@PCIe5,CPU+GPU+CGRA,9500,1015.7091723101016,7.082834399999999,16,RTX 4060,Xeon-6ch,1,1,Versal Premium,PCIe5,embed
1x6-ch DDR5+RTX 4060+Versal Premium@NVLink,CPU+GPU+CGRA,9500,1015.7091723101016,5.926196817777777,16,RTX 4060,Xeon-6ch,1,1,Versal Premium,NVLink,embed
2x6-ch DDR5+RTX 4060+Versal Premium@PCIe4,CPU+GPU+CGRA,10700,1015.7091723101016,7.4105144,16,RTX 4060,Xeon-6ch,1,2,Versal Premium,PCIe4,embed
2x6-ch DDR5+RTX 4060+Versal Premium@PCIe5,CPU+GPU+CGRA,10700,1015.7091723101016,6.624082399999999,16,RTX 4060,Xeon-6ch,1,2,Versal Premium,PCIe5,embed
2x6-ch DDR5+RTX 4060+Versal Premium@NVLink,CPU+GPU+CGRA,10700,1015.7091723101016,5.893574453333333,16,RTX 4060,Xeon-6ch,1,2,Versal Premium,NVLink,embed
1x6-ch DDR5+RTX PRO 4500+U280@PCIe4,CPU+GPU+CGRA,4900,552.7665317139002,10.063935999999998,16,RTX PRO 4500,Xeon-6ch,1,1,U280,PCIe4,embed
1x6-ch DDR5+RTX PRO 4500+U280@PCIe5,CPU+GPU+CGRA,4900,552.7665317139002,9.211967999999999,16,RTX PRO 4500,Xeon-6ch,1,1,U280,PCIe5,embed
1x6-ch DDR5+RTX PRO 4500+U280@NVLink,CPU+GPU+CGRA,4900,552.7665317139002,8.42058439111111,16,RTX PRO 4500,Xeon-6ch,1,1,U280,NVLink,embed
2x6-ch DDR5+RTX PRO 4500+U280@PCIe4,CPU+GPU+CGRA,6100,689.9016396093372,8.197798222222222,16,RTX PRO 4500,Xeon-6ch,1,2,U280,PCIe4,embed
2x6-ch DDR5+RTX PRO 4500+U280@PCIe5,CPU+GPU+CGRA,6100,689.9016396093372,7.542438222222223,16,RTX PRO 4500,Xeon-6ch,1,2,U280,PCIe5,embed
2x6-ch DDR5+RTX PRO 4500+U280@NVLink,CPU+GPU+CGRA,6100,689.9016396093372,6.933681600000001,16,RTX PRO 4500,Xeon-6ch,1,2,U280,NVLink,embed
1x6-ch DDR5+RTX PRO 4500+Versal HBM@PCIe4,CPU+GPU+CGRA,6900,718.5964912280702,8.747152,16,RTX PRO 4500,Xeon-6ch,1,1,Versal HBM,PCIe4,embed
1x6-ch DDR5+RTX PRO 4500+Versal HBM@PCIe5,CPU+GPU+CGRA,6900,718.5964912280702,7.698576,16,RTX PRO 4500,Xeon-6ch,1,1,Versal HBM,PCIe5,embed
1x6-ch DDR5+RTX PRO 4500+Versal HBM@NVLink,CPU+GPU+CGRA,6900,718.5964912280702,6.724565404444444,16,RTX PRO 4500,Xeon-6ch,1,1,Versal HBM,NVLink,embed
2x6-ch DDR5+RTX PRO 4500+Versal HBM@PCIe4,CPU+GPU+CGRA,8100,801.9672004813057,7.2370888,16,RTX PRO 4500,Xeon-6ch,1,2,Versal HBM,PCIe4,embed
2x6-ch DDR5+RTX PRO 4500+Versal HBM@PCIe5,CPU+GPU+CGRA,8100,801.9672004813057,6.6472648,16,RTX PRO 4500,Xeon-6ch,1,2,Versal HBM,PCIe5,embed
2x6-ch DDR5+RTX PRO 4500+Versal HBM@NVLink,CPU+GPU+CGRA,8100,801.9672004813057,6.09938384,16,RTX PRO 4500,Xeon-6ch,1,2,Versal HBM,NVLink,embed
1x6-ch DDR5+RTX PRO 4500+Versal Premium@PCIe4,CPU+GPU+CGRA,9900,1015.7091723101016,7.4730184,16,RTX PRO 4500,Xeon-6ch,1,1,Versal Premium,PCIe4,embed
1x6-ch DDR5+RTX PRO 4500+Versal Premium@PCIe5,CPU+GPU+CGRA,9900,1015.7091723101016,6.2278344,16,RTX PRO 4500,Xeon-6ch,1,1,Versal Premium,PCIe5,embed
1x6-ch DDR5+RTX PRO 4500+Versal Premium@NVLink,CPU+GPU+CGRA,9900,1015.7091723101016,5.0711968177777775,16,RTX PRO 4500,Xeon-6ch,1,1,Versal Premium,NVLink,embed
2x6-ch DDR5+RTX PRO 4500+Versal Premium@PCIe4,CPU+GPU+CGRA,11100,1015.7091723101016,6.5555144,16,RTX PRO 4500,Xeon-6ch,1,2,Versal Premium,PCIe4,embed
2x6-ch DDR5+RTX PRO 4500+Versal Premium@PCIe5,CPU+GPU+CGRA,11100,1015.7091723101016,5.769082399999999,16,RTX PRO 4500,Xeon-6ch,1,2,Versal Premium,PCIe5,embed
2x6-ch DDR5+RTX PRO 4500+Versal Premium@NVLink,CPU+GPU+CGRA,11100,1015.7091723101016,5.038574453333333,16,RTX PRO 4500,Xeon-6ch,1,2,Versal Premium,NVLink,embed
1x6-ch DDR5+RTX 4090+U280@PCIe4,CPU+GPU+CGRA,6000,552.7665317139002,9.554179902439023,16,RTX 4090,Xeon-6ch,1,1,U280,PCIe4,embed
1x6-ch DDR5+RTX 4090+U280@PCIe5,CPU+GPU+CGRA,6000,552.7665317139002,8.702211902439023,16,RTX 4090,Xeon-6ch,1,1,U280,PCIe5,embed
1x6-ch DDR5+RTX 4090+U280@NVLink,CPU+GPU+CGRA,6000,552.7665317139002,7.910828293550135,16,RTX 4090,Xeon-6ch,1,1,U280,NVLink,embed
2x6-ch DDR5+RTX 4090+U280@PCIe4,CPU+GPU+CGRA,7200,689.9016396093372,7.688042124661247,16,RTX 4090,Xeon-6ch,1,2,U280,PCIe4,embed
2x6-ch DDR5+RTX 4090+U280@PCIe5,CPU+GPU+CGRA,7200,689.9016396093372,7.032682124661247,16,RTX 4090,Xeon-6ch,1,2,U280,PCIe5,embed
2x6-ch DDR5+RTX 4090+U280@NVLink,CPU+GPU+CGRA,7200,689.9016396093372,6.423925502439025,16,RTX 4090,Xeon-6ch,1,2,U280,NVLink,embed
1x6-ch DDR5+RTX 4090+Versal HBM@PCIe4,CPU+GPU+CGRA,8000,718.5964912280702,8.237395902439024,16,RTX 4090,Xeon-6ch,1,1,Versal HBM,PCIe4,embed
1x6-ch DDR5+RTX 4090+Versal HBM@PCIe5,CPU+GPU+CGRA,8000,718.5964912280702,7.1888199024390245,16,RTX 4090,Xeon-6ch,1,1,Versal HBM,PCIe5,embed
1x6-ch DDR5+RTX 4090+Versal HBM@NVLink,CPU+GPU+CGRA,8000,718.5964912280702,6.214809306883469,16,RTX 4090,Xeon-6ch,1,1,Versal HBM,NVLink,embed
2x6-ch DDR5+RTX 4090+Versal HBM@PCIe4,CPU+GPU+CGRA,9200,801.9672004813057,6.727332702439025,16,RTX 4090,Xeon-6ch,1,2,Versal HBM,PCIe4,embed
2x6-ch DDR5+RTX 4090+Versal HBM@PCIe5,CPU+GPU+CGRA,9200,801.9672004813057,6.137508702439025,16,RTX 4090,Xeon-6ch,1,2,Versal HBM,PCIe5,embed
2x6-ch DDR5+RTX 4090+Versal HBM@NVLink,CPU+GPU+CGRA,9200,801.9672004813057,5.589627742439024,16,RTX 4090,Xeon-6ch,1,2,Versal HBM,NVLink,embed
1x6-ch DDR5+RTX 4090+Versal Premium@PCIe4,CPU+GPU+CGRA,11000,1015.7091723101016,6.963262302439024,16,RTX 4090,Xeon-6ch,1,1,Versal Premium,PCIe4,embed
1x6-ch DDR5+RTX 4090+Versal Premium@PCIe5,CPU+GPU+CGRA,11000,1015.7091723101016,5.718078302439024,16,RTX 4090,Xeon-6ch,1,1,Versal Premium,PCIe5,embed
1x6-ch DDR5+RTX 4090+Versal Premium@NVLink,CPU+GPU+CGRA,11000,1015.7091723101016,4.561440720216802,16,RTX 4090,Xeon-6ch,1,1,Versal Premium,NVLink,embed
2x6-ch DDR5+RTX 4090+Versal Premium@PCIe4,CPU+GPU+CGRA,12200,1015.7091723101016,6.045758302439024,16,RTX 4090,Xeon-6ch,1,2,Versal Premium,PCIe4,embed
2x6-ch DDR5+RTX 4090+Versal Premium@PCIe5,CPU+GPU+CGRA,12200,1015.7091723101016,5.259326302439024,16,RTX 4090,Xeon-6ch,1,2,Versal Premium,PCIe5,embed
2x6-ch DDR5+RTX 4090+Versal Premium@NVLink,CPU+GPU+CGRA,12200,1015.7091723101016,4.528818355772358,16,RTX 4090,Xeon-6ch,1,2,Versal Premium,NVLink,embed
1x6-ch DDR5+RTX 5090+U280@PCIe4,CPU+GPU+CGRA,6700,552.7665317139002,9.457745523809523,16,RTX 5090,Xeon-6ch,1,1,U280,PCIe4,embed
1x6-ch DDR5+RTX 5090+U280@PCIe5,CPU+GPU+CGRA,6700,552.7665317139002,8.605777523809524,16,RTX 5090,Xeon-6ch,1,1,U280,PCIe5,embed
1x6-ch DDR5+RTX 5090+U280@NVLink,CPU+GPU+CGRA,6700,552.7665317139002,7.814393914920634,16,RTX 5090,Xeon-6ch,1,1,U280,NVLink,embed
2x6-ch DDR5+RTX 5090+U280@PCIe4,CPU+GPU+CGRA,7900,689.9016396093372,7.591607746031746,16,RTX 5090,Xeon-6ch,1,2,U280,PCIe4,embed
2x6-ch DDR5+RTX 5090+U280@PCIe5,CPU+GPU+CGRA,7900,689.9016396093372,6.936247746031746,16,RTX 5090,Xeon-6ch,1,2,U280,PCIe5,embed
2x6-ch DDR5+RTX 5090+U280@NVLink,CPU+GPU+CGRA,7900,689.9016396093372,6.327491123809525,16,RTX 5090,Xeon-6ch,1,2,U280,NVLink,embed
1x6-ch DDR5+RTX 5090+Versal HBM@PCIe4,CPU+GPU+CGRA,8700,718.5964912280702,8.140961523809523,16,RTX 5090,Xeon-6ch,1,1,Versal HBM,PCIe4,embed
1x6-ch DDR5+RTX 5090+Versal HBM@PCIe5,CPU+GPU+CGRA,8700,718.5964912280702,7.092385523809524,16,RTX 5090,Xeon-6ch,1,1,Versal HBM,PCIe5,embed
1x6-ch DDR5+RTX 5090+Versal HBM@NVLink,CPU+GPU+CGRA,8700,718.5964912280702,6.118374928253968,16,RTX 5090,Xeon-6ch,1,1,Versal HBM,NVLink,embed
2x6-ch DDR5+RTX 5090+Versal HBM@PCIe4,CPU+GPU+CGRA,9900,801.9672004813057,6.630898323809524,16,RTX 5090,Xeon-6ch,1,2,Versal HBM,PCIe4,embed
2x6-ch DDR5+RTX 5090+Versal HBM@PCIe5,CPU+GPU+CGRA,9900,801.9672004813057,6.041074323809524,16,RTX 5090,Xeon-6ch,1,2,Versal HBM,PCIe5,embed
2x6-ch DDR5+RTX 5090+Versal HBM@NVLink,CPU+GPU+CGRA,9900,801.9672004813057,5.493193363809524,16,RTX 5090,Xeon-6ch,1,2,Versal HBM,NVLink,embed
1x6-ch DDR5+RTX 5090+Versal Premium@PCIe4,CPU+GPU+CGRA,11700,1015.7091723101016,6.866827923809524,16,RTX 5090,Xeon-6ch,1,1,Versal Premium,PCIe4,embed
1x6-ch DDR5+RTX 5090+Versal Premium@PCIe5,CPU+GPU+CGRA,11700,1015.7091723101016,5.621643923809524,16,RTX 5090,Xeon-6ch,1,1,Versal Premium,PCIe5,embed
1x6-ch DDR5+RTX 5090+Versal Premium@NVLink,CPU+GPU+CGRA,11700,1015.7091723101016,4.465006341587301,16,RTX 5090,Xeon-6ch,1,1,Versal Premium,NVLink,embed
2x6-ch DDR5+RTX 5090+Versal Premium@PCIe4,CPU+GPU+CGRA,12900,1015.7091723101016,5.949323923809524,16,RTX 5090,Xeon-6ch,1,2,Versal Premium,PCIe4,embed
2x6-ch DDR5+RTX 5090+Versal Premium@PCIe5,CPU+GPU+CGRA,12900,1015.7091723101016,5.162891923809523,16,RTX 5090,Xeon-6ch,1,2,Versal Premium,PCIe5,embed
2x6-ch DDR5+RTX 5090+Versal Premium@NVLink,CPU+GPU+CGRA,12900,1015.7091723101016,4.432383977142857,16,RTX 5090,Xeon-6ch,1,2,Versal Premium,NVLink,embed
1x6-ch DDR5+A100 40GB+U280@PCIe4,CPU+GPU+CGRA,14200,552.7665317139002,9.354602666666665,16,A100 40GB,Xeon-6ch,1,1,U280,PCIe4,embed
1x6-ch DDR5+A100 40GB+U280@PCIe5,CPU+GPU+CGRA,14200,552.7665317139002,8.502634666666665,16,A100 40GB,Xeon-6ch,1,1,U280,PCIe5,embed
1x6-ch DDR5+A100 40GB+U280@NVLink,CPU+GPU+CGRA,14200,552.7665317139002,7.711251057777777,16,A100 40GB,Xeon-6ch,1,1,U280,NVLink,embed
2x6-ch DDR5+A100 40GB+U280@PCIe4,CPU+GPU+CGRA,15400,689.9016396093372,7.488464888888889,16,A100 40GB,Xeon-6ch,1,2,U280,PCIe4,embed
2x6-ch DDR5+A100 40GB+U280@PCIe5,CPU+GPU+CGRA,15400,689.9016396093372,6.833104888888889,16,A100 40GB,Xeon-6ch,1,2,U280,PCIe5,embed
2x6-ch DDR5+A100 40GB+U280@NVLink,CPU+GPU+CGRA,15400,689.9016396093372,6.224348266666667,16,A100 40GB,Xeon-6ch,1,2,U280,NVLink,embed
1x6-ch DDR5+A100 40GB+Versal HBM@PCIe4,CPU+GPU+CGRA,16200,718.5964912280702,8.037818666666666,16,A100 40GB,Xeon-6ch,1,1,Versal HBM,PCIe4,embed
