label,category,cost,throughput_kinfs,latency_ms,embed_gb,gpu,cpu,num_gpus,num_nodes,cgra,interconnect,bottleneck
2x6-ch DDR5+A100 40GB+Versal HBM@PCIe5,CPU+GPU+CGRA,17400,790.1820009116349,6.014106587143766,100,A100 40GB,Xeon-6ch,1,2,Versal HBM,PCIe5,embed
2x6-ch DDR5+A100 40GB+Versal HBM@NVLink,CPU+GPU+CGRA,17400,790.1820009116349,5.466225627143765,100,A100 40GB,Xeon-6ch,1,2,Versal HBM,NVLink,embed
1x6-ch DDR5+A100 40GB+Versal Premium@PCIe4,CPU+GPU+CGRA,19480,718.5964912280702,8.037818666666666,100,A100 40GB,Xeon-6ch,1,1,Versal Premium,PCIe4,embed
1x6-ch DDR5+A100 40GB+Versal Premium@PCIe5,CPU+GPU+CGRA,19480,718.5964912280702,6.989242666666667,100,A100 40GB,Xeon-6ch,1,1,Versal Premium,PCIe5,embed
1x6-ch DDR5+A100 40GB+Versal Premium@NVLink,CPU+GPU+CGRA,19480,718.5964912280702,6.015232071111111,100,A100 40GB,Xeon-6ch,1,1,Versal Premium,NVLink,embed
2x6-ch DDR5+A100 40GB+Versal Premium@PCIe4,CPU+GPU+CGRA,20400,1015.7091723101016,5.8461810666666665,100,A100 40GB,Xeon-6ch,1,2,Versal Premium,PCIe4,embed
2x6-ch DDR5+A100 40GB+Versal Premium@PCIe5,CPU+GPU+CGRA,20400,1015.7091723101016,5.059749066666666,100,A100 40GB,Xeon-6ch,1,2,Versal Premium,PCIe5,embed
2x6-ch DDR5+A100 40GB+Versal Premium@NVLink,CPU+GPU+CGRA,20400,1015.7091723101016,4.32924112,100,A100 40GB,Xeon-6ch,1,2,Versal Premium,NVLink,embed
1x6-ch DDR5+A100 80GB+U280@PCIe4,CPU+GPU+CGRA,19480,299.41520467836256,15.493530666666665,100,A100 80GB,Xeon-6ch,1,1,U280,PCIe4,embed
1x6-ch DDR5+A100 80GB+U280@PCIe5,CPU+GPU+CGRA,19480,299.41520467836256,14.707098666666665,100,A100 80GB,Xeon-6ch,1,1,U280,PCIe5,embed
1x6-ch DDR5+A100 80GB+U280@NVLink,CPU+GPU+CGRA,19480,299.41520467836256,13.976590719999999,100,A100 80GB,Xeon-6ch,1,1,U280,NVLink,embed
2x6-ch DDR5+A100 80GB+U280@PCIe4,CPU+GPU+CGRA,20400,592.6365006837262,8.72501856063613,100,A100 80GB,Xeon-6ch,1,2,U280,PCIe4,embed
2x6-ch DDR5+A100 80GB+U280@PCIe5,CPU+GPU+CGRA,20400,592.6365006837262,7.938586560636131,100,A100 80GB,Xeon-6ch,1,2,U280,PCIe5,embed
2x6-ch DDR5+A100 80GB+U280@NVLink,CPU+GPU+CGRA,20400,592.6365006837262,7.208078613969465,100,A100 80GB,Xeon-6ch,1,2,U280,NVLink,embed
1x6-ch DDR5+A100 80GB+Versal HBM@PCIe4,CPU+GPU+CGRA,21480,399.22027290448347,11.680314666666666,100,A100 80GB,Xeon-6ch,1,1,Versal HBM,PCIe4,embed
1x6-ch DDR5+A100 80GB+Versal HBM@PCIe5,CPU+GPU+CGRA,21480,399.22027290448347,11.090490666666666,100,A100 80GB,Xeon-6ch,1,1,Versal HBM,PCIe5,embed
1x6-ch DDR5+A100 80GB+Versal HBM@NVLink,CPU+GPU+CGRA,21480,399.22027290448347,10.542609706666665,100,A100 80GB,Xeon-6ch,1,1,Versal HBM,NVLink,embed
2x6-ch DDR5+A100 80GB+Versal HBM@PCIe4,CPU+GPU+CGRA,22400,790.1820009116349,6.603930587143766,100,A100 80GB,Xeon-6ch,1,2,Versal HBM,PCIe4,embed
2x6-ch DDR5+A100 80GB+Versal HBM@PCIe5,CPU+GPU+CGRA,22400,790.1820009116349,6.014106587143766,100,A100 80GB,Xeon-6ch,1,2,Versal HBM,PCIe5,embed
2x6-ch DDR5+A100 80GB+Versal HBM@NVLink,CPU+GPU+CGRA,22400,790.1820009116349,5.466225627143765,100,A100 80GB,Xeon-6ch,1,2,Versal HBM,NVLink,embed
1x6-ch DDR5+A100 80GB+Versal Premium@PCIe4,CPU+GPU+CGRA,24480,718.5964912280702,8.037818666666666,100,A100 80GB,Xeon-6ch,1,1,Versal Premium,PCIe4,embed
1x6-ch DDR5+A100 80GB+Versal Premium@PCIe5,CPU+GPU+CGRA,24480,718.5964912280702,6.989242666666667,100,A100 80GB,Xeon-6ch,1,1,Versal Premium,PCIe5,embed
1x6-ch DDR5+A100 80GB+Versal Premium@NVLink,CPU+GPU+CGRA,24480,718.5964912280702,6.015232071111111,100,A100 80GB,Xeon-6ch,1,1,Versal Premium,NVLink,embed
2x6-ch DDR5+A100 80GB+Versal Premium@PCIe4,CPU+GPU+CGRA,25400,1015.7091723101016,5.8461810666666665,100,A100 80GB,Xeon-6ch,1,2,Versal Premium,PCIe4,embed
2x6-ch DDR5+A100 80GB+Versal Premium@PCIe5,CPU+GPU+CGRA,25400,1015.7091723101016,5.059749066666666,100,A100 80GB,Xeon-6ch,1,2,Versal Premium,PCIe5,embed
2x6-ch DDR5+A100 80GB+Versal Premium@NVLink,CPU+GPU+CGRA,25400,1015.7091723101016,4.32924112,100,A100 80GB,Xeon-6ch,1,2,Versal Premium,NVLink,embed
1x8-ch DDR5+RTX 4060+U280@PCIe4,CPU+GPU+CGRA,6580,459.103313840156,12.299603130434782,100,RTX 4060,Xeon-8ch,1,1,U280,PCIe4,embed
1x8-ch DDR5+RTX 4060+U280@PCIe5,CPU+GPU+CGRA,6580,459.103313840156,11.513171130434781,100,RTX 4060,Xeon-8ch,1,1,U280,PCIe5,embed
1x8-ch DDR5+RTX 4060+U280@NVLink,CPU+GPU+CGRA,6580,459.103313840156,10.782663183768115,100,RTX 4060,Xeon-8ch,1,1,U280,NVLink,embed
1x8-ch DDR5+RTX 4060+Versal HBM@PCIe4,CPU+GPU+CGRA,8580,612.1377517868746,9.675952347826087,100,RTX 4060,Xeon-8ch,1,1,Versal HBM,PCIe4,embed
1x8-ch DDR5+RTX 4060+Versal HBM@PCIe5,CPU+GPU+CGRA,8580,612.1377517868746,9.086128347826087,100,RTX 4060,Xeon-8ch,1,1,Versal HBM,PCIe5,embed
1x8-ch DDR5+RTX 4060+Versal HBM@NVLink,CPU+GPU+CGRA,8580,612.1377517868746,8.538247387826086,100,RTX 4060,Xeon-8ch,1,1,Versal HBM,NVLink,embed
1x8-ch DDR5+RTX 4060+Versal Premium@PCIe4,CPU+GPU+CGRA,11580,1015.7091723101016,7.934802400000001,100,RTX 4060,Xeon-8ch,1,1,Versal Premium,PCIe4,embed
1x8-ch DDR5+RTX 4060+Versal Premium@PCIe5,CPU+GPU+CGRA,11580,1015.7091723101016,6.8862264,100,RTX 4060,Xeon-8ch,1,1,Versal Premium,PCIe5,embed
1x8-ch DDR5+RTX 4060+Versal Premium@NVLink,CPU+GPU+CGRA,11580,1015.7091723101016,5.912215804444445,100,RTX 4060,Xeon-8ch,1,1,Versal Premium,NVLink,embed
2x8-ch DDR5+RTX 4060+Versal Premium@PCIe4,CPU+GPU+CGRA,14300,1015.7091723101016,7.213906399999999,100,RTX 4060,Xeon-8ch,1,2,Versal Premium,PCIe4,embed
2x8-ch DDR5+RTX 4060+Versal Premium@PCIe5,CPU+GPU+CGRA,14300,1015.7091723101016,6.5257784,100,RTX 4060,Xeon-8ch,1,2,Versal Premium,PCIe5,embed
2x8-ch DDR5+RTX 4060+Versal Premium@NVLink,CPU+GPU+CGRA,14300,1015.7091723101016,5.886583946666667,100,RTX 4060,Xeon-8ch,1,2,Versal Premium,NVLink,embed
1x8-ch DDR5+RTX PRO 4500+U280@PCIe4,CPU+GPU+CGRA,6980,459.103313840156,11.444603130434782,100,RTX PRO 4500,Xeon-8ch,1,1,U280,PCIe4,embed
1x8-ch DDR5+RTX PRO 4500+U280@PCIe5,CPU+GPU+CGRA,6980,459.103313840156,10.65817113043478,100,RTX PRO 4500,Xeon-8ch,1,1,U280,PCIe5,embed
1x8-ch DDR5+RTX PRO 4500+U280@NVLink,CPU+GPU+CGRA,6980,459.103313840156,9.927663183768114,100,RTX PRO 4500,Xeon-8ch,1,1,U280,NVLink,embed
1x8-ch DDR5+RTX PRO 4500+Versal HBM@PCIe4,CPU+GPU+CGRA,8980,612.1377517868746,8.820952347826086,100,RTX PRO 4500,Xeon-8ch,1,1,Versal HBM,PCIe4,embed
1x8-ch DDR5+RTX PRO 4500+Versal HBM@PCIe5,CPU+GPU+CGRA,8980,612.1377517868746,8.231128347826086,100,RTX PRO 4500,Xeon-8ch,1,1,Versal HBM,PCIe5,embed
1x8-ch DDR5+RTX PRO 4500+Versal HBM@NVLink,CPU+GPU+CGRA,8980,612.1377517868746,7.6832473878260865,100,RTX PRO 4500,Xeon-8ch,1,1,Versal HBM,NVLink,embed
1x8-ch DDR5+RTX PRO 4500+Versal Premium@PCIe4,CPU+GPU+CGRA,11980,1015.7091723101016,7.0798024,100,RTX PRO 4500,Xeon-8ch,1,1,Versal Premium,PCIe4,embed
1x8-ch DDR5+RTX PRO 4500+Versal Premium@PCIe5,CPU+GPU+CGRA,11980,1015.7091723101016,6.0312264,100,RTX PRO 4500,Xeon-8ch,1,1,Versal Premium,PCIe5,embed
1x8-ch DDR5+RTX PRO 4500+Versal Premium@NVLink,CPU+GPU+CGRA,11980,1015.7091723101016,5.057215804444445,100,RTX PRO 4500,Xeon-8ch,1,1,Versal Premium,NVLink,embed
2x8-ch DDR5+RTX PRO 4500+Versal Premium@PCIe4,CPU+GPU+CGRA,14700,1015.7091723101016,6.3589063999999995,100,RTX PRO 4500,Xeon-8ch,1,2,Versal Premium,PCIe4,embed
2x8-ch DDR5+RTX PRO 4500+Versal Premium@PCIe5,CPU+GPU+CGRA,14700,1015.7091723101016,5.6707784,100,RTX PRO 4500,Xeon-8ch,1,2,Versal Premium,PCIe5,embed
2x8-ch DDR5+RTX PRO 4500+Versal Premium@NVLink,CPU+GPU+CGRA,14700,1015.7091723101016,5.031583946666666,100,RTX PRO 4500,Xeon-8ch,1,2,Versal Premium,NVLink,embed
1x8-ch DDR5+RTX 4090+U280@PCIe4,CPU+GPU+CGRA,8080,459.103313840156,10.934847032873806,100,RTX 4090,Xeon-8ch,1,1,U280,PCIe4,embed
1x8-ch DDR5+RTX 4090+U280@PCIe5,CPU+GPU+CGRA,8080,459.103313840156,10.148415032873805,100,RTX 4090,Xeon-8ch,1,1,U280,PCIe5,embed
1x8-ch DDR5+RTX 4090+U280@NVLink,CPU+GPU+CGRA,8080,459.103313840156,9.417907086207139,100,RTX 4090,Xeon-8ch,1,1,U280,NVLink,embed
1x8-ch DDR5+RTX 4090+Versal HBM@PCIe4,CPU+GPU+CGRA,10080,612.1377517868746,8.31119625026511,100,RTX 4090,Xeon-8ch,1,1,Versal HBM,PCIe4,embed
1x8-ch DDR5+RTX 4090+Versal HBM@PCIe5,CPU+GPU+CGRA,10080,612.1377517868746,7.721372250265111,100,RTX 4090,Xeon-8ch,1,1,Versal HBM,PCIe5,embed
1x8-ch DDR5+RTX 4090+Versal HBM@NVLink,CPU+GPU+CGRA,10080,612.1377517868746,7.173491290265111,100,RTX 4090,Xeon-8ch,1,1,Versal HBM,NVLink,embed
1x8-ch DDR5+RTX 4090+Versal Premium@PCIe4,CPU+GPU+CGRA,13080,1015.7091723101016,6.5700463024390245,100,RTX 4090,Xeon-8ch,1,1,Versal Premium,PCIe4,embed
1x8-ch DDR5+RTX 4090+Versal Premium@PCIe5,CPU+GPU+CGRA,13080,1015.7091723101016,5.521470302439025,100,RTX 4090,Xeon-8ch,1,1,Versal Premium,PCIe5,embed
1x8-ch DDR5+RTX 4090+Versal Premium@NVLink,CPU+GPU+CGRA,13080,1015.7091723101016,4.547459706883469,100,RTX 4090,Xeon-8ch,1,1,Versal Premium,NVLink,embed
2x8-ch DDR5+RTX 4090+Versal Premium@PCIe4,CPU+GPU+CGRA,15800,1015.7091723101016,5.849150302439024,100,RTX 4090,Xeon-8ch,1,2,Versal Premium,PCIe4,embed
2x8-ch DDR5+RTX 4090+Versal Premium@PCIe5,CPU+GPU+CGRA,15800,1015.7091723101016,5.161022302439024,100,RTX 4090,Xeon-8ch,1,2,Versal Premium,PCIe5,embed
2x8-ch DDR5+RTX 4090+Versal Premium@NVLink,CPU+GPU+CGRA,15800,1015.7091723101016,4.521827849105691,100,RTX 4090,Xeon-8ch,1,2,Versal Premium,NVLink,embed
1x8-ch DDR5+RTX 5090+U280@PCIe4,CPU+GPU+CGRA,8780,459.103313840156,10.838412654244307,100,RTX 5090,Xeon-8ch,1,1,U280,PCIe4,embed
1x8-ch DDR5+RTX 5090+U280@PCIe5,CPU+GPU+CGRA,8780,459.103313840156,10.051980654244305,100,RTX 5090,Xeon-8ch,1,1,U280,PCIe5,embed
1x8-ch DDR5+RTX 5090+U280@NVLink,CPU+GPU+CGRA,8780,459.103313840156,9.32147270757764,100,RTX 5090,Xeon-8ch,1,1,U280,NVLink,embed
1x8-ch DDR5+RTX 5090+Versal HBM@PCIe4,CPU+GPU+CGRA,10780,612.1377517868746,8.214761871635611,100,RTX 5090,Xeon-8ch,1,1,Versal HBM,PCIe4,embed
1x8-ch DDR5+RTX 5090+Versal HBM@PCIe5,CPU+GPU+CGRA,10780,612.1377517868746,7.624937871635611,100,RTX 5090,Xeon-8ch,1,1,Versal HBM,PCIe5,embed
1x8-ch DDR5+RTX 5090+Versal HBM@NVLink,CPU+GPU+CGRA,10780,612.1377517868746,7.07705691163561,100,RTX 5090,Xeon-8ch,1,1,Versal HBM,NVLink,embed
1x8-ch DDR5+RTX 5090+Versal Premium@PCIe4,CPU+GPU+CGRA,13780,1015.7091723101016,6.473611923809524,100,RTX 5090,Xeon-8ch,1,1,Versal Premium,PCIe4,embed
1x8-ch DDR5+RTX 5090+Versal Premium@PCIe5,CPU+GPU+CGRA,13780,1015.7091723101016,5.425035923809524,100,RTX 5090,Xeon-8ch,1,1,Versal Premium,PCIe5,embed
1x8-ch DDR5+RTX 5090+Versal Premium@NVLink,CPU+GPU+CGRA,13780,1015.7091723101016,4.4510253282539685,100,RTX 5090,Xeon-8ch,1,1,Versal Premium,NVLink,embed
2x8-ch DDR5+RTX 5090+Versal Premium@PCIe4,CPU+GPU+CGRA,16500,1015.7091723101016,5.752715923809523,100,RTX 5090,Xeon-8ch,1,2,Versal Premium,PCIe4,embed
2x8-ch DDR5+RTX 5090+Versal Premium@PCIe5,CPU+GPU+CGRA,16500,1015.7091723101016,5.0645879238095235,100,RTX 5090,Xeon-8ch,1,2,Versal Premium,PCIe5,embed
2x8-ch DDR5+RTX 5090+Versal Premium@NVLink,CPU+GPU+CGRA,16500,1015.7091723101016,4.42539347047619,100,RTX 5090,Xeon-8ch,1,2,Versal Premium,NVLink,embed
1x8-ch DDR5+A100 40GB+U280@PCIe4,CPU+GPU+CGRA,16280,459.103313840156,10.735269797101449,100,A100 40GB,Xeon-8ch,1,1,U280,PCIe4,embed
1x8-ch DDR5+A100 40GB+U280@PCIe5,CPU+GPU+CGRA,16280,459.103313840156,9.948837797101447,100,A100 40GB,Xeon-8ch,1,1,U280,PCIe5,embed
1x8-ch DDR5+A100 40GB+U280@NVLink,CPU+GPU+CGRA,16280,459.103313840156,9.218329850434781,100,A100 40GB,Xeon-8ch,1,1,U280,NVLink,embed
1x8-ch DDR5+A100 40GB+Versal HBM@PCIe4,CPU+GPU+CGRA,18280,612.1377517868746,8.111619014492753,100,A100 40GB,Xeon-8ch,1,1,Versal HBM,PCIe4,embed
1x8-ch DDR5+A100 40GB+Versal HBM@PCIe5,CPU+GPU+CGRA,18280,612.1377517868746,7.521795014492754,100,A100 40GB,Xeon-8ch,1,1,Versal HBM,PCIe5,embed
1x8-ch DDR5+A100 40GB+Versal HBM@NVLink,CPU+GPU+CGRA,18280,612.1377517868746,6.973914054492753,100,A100 40GB,Xeon-8ch,1,1,Versal HBM,NVLink,embed
1x8-ch DDR5+A100 40GB+Versal Premium@PCIe4,CPU+GPU+CGRA,21280,1015.7091723101016,6.370469066666667,100,A100 40GB,Xeon-8ch,1,1,Versal Premium,PCIe4,embed
1x8-ch DDR5+A100 40GB+Versal Premium@PCIe5,CPU+GPU+CGRA,21280,1015.7091723101016,5.321893066666667,100,A100 40GB,Xeon-8ch,1,1,Versal Premium,PCIe5,embed
1x8-ch DDR5+A100 40GB+Versal Premium@NVLink,CPU+GPU+CGRA,21280,1015.7091723101016,4.347882471111111,100,A100 40GB,Xeon-8ch,1,1,Versal Premium,NVLink,embed
2x8-ch DDR5+A100 40GB+Versal Premium@PCIe4,CPU+GPU+CGRA,24000,1015.7091723101016,5.649573066666666,100,A100 40GB,Xeon-8ch,1,2,Versal Premium,PCIe4,embed
2x8-ch DDR5+A100 40GB+Versal Premium@PCIe5,CPU+GPU+CGRA,24000,1015.7091723101016,4.961445066666666,100,A100 40GB,Xeon-8ch,1,2,Versal Premium,PCIe5,embed
2x8-ch DDR5+A100 40GB+Versal Premium@NVLink,CPU+GPU+CGRA,24000,1015.7091723101016,4.322250613333333,100,A100 40GB,Xeon-8ch,1,2,Versal Premium,NVLink,embed
1x8-ch DDR5+A100 80GB+U280@PCIe4,CPU+GPU+CGRA,21280,459.103313840156,10.735269797101449,100,A100 80GB,Xeon-8ch,1,1,U280,PCIe4,embed
1x8-ch DDR5+A100 80GB+U280@PCIe5,CPU+GPU+CGRA,21280,459.103313840156,9.948837797101447,100,A100 80GB,Xeon-8ch,1,1,U280,PCIe5,embed
1x8-ch DDR5+A100 80GB+U280@NVLink,CPU+GPU+CGRA,21280,459.103313840156,9.218329850434781,100,A100 80GB,Xeon-8ch,1,1,U280,NVLink,embed
1x8-ch DDR5+A100 80GB+Versal HBM@PCIe4,CPU+GPU+CGRA,23280,612.1377517868746,8.111619014492753,100,A100 80GB,Xeon-8ch,1,1,Versal HBM,PCIe4,embed
1x8-ch DDR5+A100 80GB+Versal HBM@PCIe5,CPU+GPU+CGRA,23280,612.1377517868746,7.521795014492754,100,A100 80GB,Xeon-8ch,1,1,Versal HBM,PCIe5,embed
1x8-ch DDR5+A100 80GB+Versal HBM@NVLink,CPU+GPU+CGRA,23280,612.1377517868746,6.973914054492753,100,A100 80GB,Xeon-8ch,1,1,Versal HBM,NVLink,embed
1x8-ch DDR5+A100 80GB+Versal Premium@PCIe4,CPU+GPU+CGRA,26280,1015.7091723101016,6.370469066666667,100,A100 80GB,Xeon-8ch,1,1,Versal Premium,PCIe4,embed
1x8-ch DDR5+A100 80GB+Versal Premium@PCIe5,CPU+GPU+CGRA,26280,1015.7091723101016,5.321893066666667,100,A100 80GB,Xeon-8ch,1,1,Versal Premium,PCIe5,embed
1x8-ch DDR5+A100 80GB+Versal Premium@NVLink,CPU+GPU+CGRA,26280,1015.7091723101016,4.347882471111111,100,A100 80GB,Xeon-8ch,1,1,Versal Premium,NVLink,embed
2x8-ch DDR5+A100 80GB+Versal Premium@PCIe4,CPU+GPU+CGRA,29000,1015.7091723101016,5.649573066666666,100,A100 80GB,Xeon-8ch,1,2,Versal Premium,PCIe4,embed
2x8-ch DDR5+A100 80GB+Versal Premium@PCIe5,CPU+GPU+CGRA,29000,1015.7091723101016,4.961445066666666,100,A100 80GB,Xeon-8ch,1,2,Versal Premium,PCIe5,embed
2x8-ch DDR5+A100 80GB+Versal Premium@NVLink,CPU+GPU+CGRA,29000,1015.7091723101016,4.322250613333333,100,A100 80GB,Xeon-8ch,1,2,Versal Premium,NVLink,embed
1x12-ch DDR5+RTX 4060+U280@PCIe4,CPU+GPU+CGRA,8580,689.9016396093372,9.314942222222223,100,RTX 4060,EPYC-12ch,1,1,U280,PCIe4,embed
1x12-ch DDR5+RTX 4060+U280@PCIe5,CPU+GPU+CGRA,8580,689.9016396093372,8.528510222222222,100,RTX 4060,EPYC-12ch,1,1,U280,PCIe5,embed
1x12-ch DDR5+RTX 4060+U280@NVLink,CPU+GPU+CGRA,8580,689.9016396093372,7.798002275555556,100,RTX 4060,EPYC-12ch,1,1,U280,NVLink,embed
1x12-ch DDR5+RTX 4060+Versal HBM@PCIe4,CPU+GPU+CGRA,10580,801.9672004813057,8.2231608,100,RTX 4060,EPYC-12ch,1,1,Versal HBM,PCIe4,embed
1x12-ch DDR5+RTX 4060+Versal HBM@PCIe5,CPU+GPU+CGRA,10580,801.9672004813057,7.5678008000000005,100,RTX 4060,EPYC-12ch,1,1,Versal HBM,PCIe5,embed
1x12-ch DDR5+RTX 4060+Versal HBM@NVLink,CPU+GPU+CGRA,10580,801.9672004813057,6.959044177777779,100,RTX 4060,EPYC-12ch,1,1,Versal HBM,NVLink,embed
1x12-ch DDR5+RTX 4060+Versal Premium@PCIe4,CPU+GPU+CGRA,13580,1015.7091723101016,7.148370399999999,100,RTX 4060,EPYC-12ch,1,1,Versal Premium,PCIe4,embed
1x12-ch DDR5+RTX 4060+Versal Premium@PCIe5,CPU+GPU+CGRA,13580,1015.7091723101016,6.493010399999999,100,RTX 4060,EPYC-12ch,1,1,Versal Premium,PCIe5,embed
1x12-ch DDR5+RTX 4060+Versal Premium@NVLink,CPU+GPU+CGRA,13580,1015.7091723101016,5.8842537777777775,100,RTX 4060,EPYC-12ch,1,1,Versal Premium,NVLink,embed
1x12-ch DDR5+RTX PRO 4500+U280@PCIe4,CPU+GPU+CGRA,8980,689.9016396093372,8.459942222222223,100,RTX PRO 4500,EPYC-12ch,1,1,U280,PCIe4,embed
1x12-ch DDR5+RTX PRO 4500+U280@PCIe5,CPU+GPU+CGRA,8980,689.9016396093372,7.673510222222222,100,RTX PRO 4500,EPYC-12ch,1,1,U280,PCIe5,embed
1x12-ch DDR5+RTX PRO 4500+U280@NVLink,CPU+GPU+CGRA,8980,689.9016396093372,6.943002275555556,100,RTX PRO 4500,EPYC-12ch,1,1,U280,NVLink,embed
1x12-ch DDR5+RTX PRO 4500+Versal HBM@PCIe4,CPU+GPU+CGRA,10980,801.9672004813057,7.3681608,100,RTX PRO 4500,EPYC-12ch,1,1,Versal HBM,PCIe4,embed
1x12-ch DDR5+RTX PRO 4500+Versal HBM@PCIe5,CPU+GPU+CGRA,10980,801.9672004813057,6.7128008,100,RTX PRO 4500,EPYC-12ch,1,1,Versal HBM,PCIe5,embed
1x12-ch DDR5+RTX PRO 4500+Versal HBM@NVLink,CPU+GPU+CGRA,10980,801.9672004813057,6.104044177777778,100,RTX PRO 4500,EPYC-12ch,1,1,Versal HBM,NVLink,embed
1x12-ch DDR5+RTX PRO 4500+Versal Premium@PCIe4,CPU+GPU+CGRA,13980,1015.7091723101016,6.2933704,100,RTX PRO 4500,EPYC-12ch,1,1,Versal Premium,PCIe4,embed
1x12-ch DDR5+RTX PRO 4500+Versal Premium@PCIe5,CPU+GPU+CGRA,13980,1015.7091723101016,5.6380104,100,RTX PRO 4500,EPYC-12ch,1,1,Versal Premium,PCIe5,embed
1x12-ch DDR5+RTX PRO 4500+Versal Premium@NVLink,CPU+GPU+CGRA,13980,1015.7091723101016,5.029253777777778,100,RTX PRO 4500,EPYC-12ch,1,1,Versal Premium,NVLink,embed
1x12-ch DDR5+RTX 4090+U280@PCIe4,CPU+GPU+CGRA,10080,689.9016396093372,7.950186124661247,100,RTX 4090,EPYC-12ch,1,1,U280,PCIe4,embed
1x12-ch DDR5+RTX 4090+U280@PCIe5,CPU+GPU+CGRA,10080,689.9016396093372,7.163754124661247,100,RTX 4090,EPYC-12ch,1,1,U280,PCIe5,embed
1x12-ch DDR5+RTX 4090+U280@NVLink,CPU+GPU+CGRA,10080,689.9016396093372,6.43324617799458,100,RTX 4090,EPYC-12ch,1,1,U280,NVLink,embed
1x12-ch DDR5+RTX 4090+Versal HBM@PCIe4,CPU+GPU+CGRA,12080,801.9672004813057,6.8584047024390244,100,RTX 4090,EPYC-12ch,1,1,Versal HBM,PCIe4,embed
1x12-ch DDR5+RTX 4090+Versal HBM@PCIe5,CPU+GPU+CGRA,12080,801.9672004813057,6.2030447024390245,100,RTX 4090,EPYC-12ch,1,1,Versal HBM,PCIe5,embed
1x12-ch DDR5+RTX 4090+Versal HBM@NVLink,CPU+GPU+CGRA,12080,801.9672004813057,5.594288080216803,100,RTX 4090,EPYC-12ch,1,1,Versal HBM,NVLink,embed
1x12-ch DDR5+RTX 4090+Versal Premium@PCIe4,CPU+GPU+CGRA,15080,1015.7091723101016,5.783614302439024,100,RTX 4090,EPYC-12ch,1,1,Versal Premium,PCIe4,embed
1x12-ch DDR5+RTX 4090+Versal Premium@PCIe5,CPU+GPU+CGRA,15080,1015.7091723101016,5.128254302439024,100,RTX 4090,EPYC-12ch,1,1,Versal Premium,PCIe5,embed
1x12-ch DDR5+RTX 4090+Versal Premium@NVLink,CPU+GPU+CGRA,15080,1015.7091723101016,4.519497680216802,100,RTX 4090,EPYC-12ch,1,1,Versal Premium,NVLink,embed
1x12-ch DDR5+RTX 5090+U280@PCIe4,CPU+GPU+CGRA,10780,689.9016396093372,7.8537517460317465,100,RTX 5090,EPYC-12ch,1,1,U280,PCIe4,embed
1x12-ch DDR5+RTX 5090+U280@PCIe5,CPU+GPU+CGRA,10780,689.9016396093372,7.067319746031746,100,RTX 5090,EPYC-12ch,1,1,U280,PCIe5,embed
1x12-ch DDR5+RTX 5090+U280@NVLink,CPU+GPU+CGRA,10780,689.9016396093372,6.33681179936508,100,RTX 5090,EPYC-12ch,1,1,U280,NVLink,embed
1x12-ch DDR5+RTX 5090+Versal HBM@PCIe4,CPU+GPU+CGRA,12780,801.9672004813057,6.761970323809524,100,RTX 5090,EPYC-12ch,1,1,Versal HBM,PCIe4,embed
1x12-ch DDR5+RTX 5090+Versal HBM@PCIe5,CPU+GPU+CGRA,12780,801.9672004813057,6.106610323809524,100,RTX 5090,EPYC-12ch,1,1,Versal HBM,PCIe5,embed
1x12-ch DDR5+RTX 5090+Versal HBM@NVLink,CPU+GPU+CGRA,12780,801.9672004813057,5.497853701587302,100,RTX 5090,EPYC-12ch,1,1,Versal HBM,NVLink,embed
1x12-ch DDR5+RTX 5090+Versal Premium@PCIe4,CPU+GPU+CGRA,15780,1015.7091723101016,5.6871799238095235,100,RTX 5090,EPYC-12ch,1,1,Versal Premium,PCIe4,embed
1x12-ch DDR5+RTX 5090+Versal Premium@PCIe5,CPU+GPU+CGRA,15780,1015.7091723101016,5.031819923809524,100,RTX 5090,EPYC-12ch,1,1,Versal Premium,PCIe5,embed
1x12-ch DDR5+RTX 5090+Versal Premium@NVLink,CPU+GPU+CGRA,15780,1015.7091723101016,4.423063301587302,100,RTX 5090,EPYC-12ch,1,1,Versal Premium,NVLink,embed
1x12-ch DDR5+A100 40GB+U280@PCIe4,CPU+GPU+CGRA,18280,689.9016396093372,7.750608888888889,100,A100 40GB,EPYC-12ch,1,1,U280,PCIe4,embed
1x12-ch DDR5+A100 40GB+U280@PCIe5,CPU+GPU+CGRA,18280,689.9016396093372,6.964176888888889,100,A100 40GB,EPYC-12ch,1,1,U280,PCIe5,embed
1x12-ch DDR5+A100 40GB+U280@NVLink,CPU+GPU+CGRA,18280,689.9016396093372,6.233668942222223,100,A100 40GB,EPYC-12ch,1,1,U280,NVLink,embed
1x12-ch DDR5+A100 40GB+Versal HBM@PCIe4,CPU+GPU+CGRA,20280,801.9672004813057,6.658827466666667,100,A100 40GB,EPYC-12ch,1,1,Versal HBM,PCIe4,embed
1x12-ch DDR5+A100 40GB+Versal HBM@PCIe5,CPU+GPU+CGRA,20280,801.9672004813057,6.003467466666667,100,A100 40GB,EPYC-12ch,1,1,Versal HBM,PCIe5,embed
1x12-ch DDR5+A100 40GB+Versal HBM@NVLink,CPU+GPU+CGRA,20280,801.9672004813057,5.394710844444445,100,A100 40GB,EPYC-12ch,1,1,Versal HBM,NVLink,embed
